interacting_pair	variable	pvalue	mean	part1	part2	tissue	Type1	Type2	Type	cell1	cell2
3176	ACVR_1A2A receptor_BMP5	CD4_TCM.FibSmo	1	0.394	CD4_TCM	FibSmo	Bladder_cDNA	CD4_TCM	FibSmo	CD4_FibSmo	CD4	FibSmo
3177	ACVR_1A2A receptor_BMP5	CD4_TCM.Mac	1	0.032	CD4_TCM	Mac	Bladder_cDNA	CD4_TCM	Mac	CD4_Myeloid	CD4	Myeloid
3178	ACVR_1A2A receptor_BMP5	CD4_TCM.Mon	1	0	CD4_TCM	Mon	Bladder_cDNA	CD4_TCM	Mon	CD4_Myeloid	CD4	Myeloid
3179	ACVR_1A2A receptor_BMP5	CD4_TCM.NK	1	0.045	CD4_TCM	NK	Bladder_cDNA	CD4_TCM	NK	CD4_NK	CD4	NK
3180	ACVR_1A2A receptor_BMP5	CD4_TCM.Smo	1	0.045	CD4_TCM	Smo	Bladder_cDNA	CD4_TCM	Smo	CD4_Smo	CD4	Smo
3181	ACVR_1A2A receptor_BMP5	CD4_Th1.BEC	1	0	CD4_Th1	BEC	Bladder_cDNA	CD4_Th1	BEC	CD4_Endo	CD4	Endo
3182	ACVR_1A2A receptor_BMP5	CD4_Th1.CD4_TCM	1	0	CD4_Th1	CD4_TCM	Bladder_cDNA	CD4_Th1	CD4_TCM	CD4_CD4	CD4	CD4
3183	ACVR_1A2A receptor_BMP5	CD4_Th1.CD4_Th1	1	0	CD4_Th1	CD4_Th1	Bladder_cDNA	CD4_Th1	CD4_Th1	CD4_CD4	CD4	CD4
3184	ACVR_1A2A receptor_BMP5	CD4_Th1.CD4_TRM	1	0	CD4_Th1	CD4_TRM	Bladder_cDNA	CD4_Th1	CD4_TRM	CD4_CD4	CD4	CD4
3185	ACVR_1A2A receptor_BMP5	CD4_Th1.CD8_TEFF	1	0	CD4_Th1	CD8_TEFF	Bladder_cDNA	CD4_Th1	CD8_TEFF	CD4_CD8	CD4	CD8
3186	ACVR_1A2A receptor_BMP5	CD4_Th1.CD8_TEM	1	0	CD4_Th1	CD8_TEM	Bladder_cDNA	CD4_Th1	CD8_TEM	CD4_CD8	CD4	CD8
3187	ACVR_1A2A receptor_BMP5	CD4_Th1.CD8_TRM	1	0	CD4_Th1	CD8_TRM	Bladder_cDNA	CD4_Th1	CD8_TRM	CD4_CD8	CD4	CD8
3188	ACVR_1A2A receptor_BMP5	CD4_Th1.DC	1	0	CD4_Th1	DC	Bladder_cDNA	CD4_Th1	DC	CD4_Myeloid	CD4	Myeloid
3189	ACVR_1A2A receptor_BMP5	CD4_Th1.Epi_FABP4	1	0	CD4_Th1	Epi_FABP4	Bladder_cDNA	CD4_Th1	Epi	CD4_Epi	CD4	Epi
3190	ACVR_1A2A receptor_BMP5	CD4_Th1.Fib	1	0	CD4_Th1	Fib	Bladder_cDNA	CD4_Th1	Fib	CD4_Fib	CD4	Fib
3191	ACVR_1A2A receptor_BMP5	CD4_Th1.FibSmo	1	0	CD4_Th1	FibSmo	Bladder_cDNA	CD4_Th1	FibSmo	CD4_FibSmo	CD4	FibSmo
3192	ACVR_1A2A receptor_BMP5	CD4_Th1.Mac	1	0	CD4_Th1	Mac	Bladder_cDNA	CD4_Th1	Mac	CD4_Myeloid	CD4	Myeloid
3193	ACVR_1A2A receptor_BMP5	CD4_Th1.Mon	1	0	CD4_Th1	Mon	Bladder_cDNA	CD4_Th1	Mon	CD4_Myeloid	CD4	Myeloid
3194	ACVR_1A2A receptor_BMP5	CD4_Th1.NK	1	0	CD4_Th1	NK	Bladder_cDNA	CD4_Th1	NK	CD4_NK	CD4	NK
3195	ACVR_1A2A receptor_BMP5	CD4_Th1.Smo	1	0	CD4_Th1	Smo	Bladder_cDNA	CD4_Th1	Smo	CD4_Smo	CD4	Smo
3196	ACVR_1A2A receptor_BMP5	CD4_TRM.BEC	1	0.014	CD4_TRM	BEC	Bladder_cDNA	CD4_TRM	BEC	CD4_Endo	CD4	Endo
3197	ACVR_1A2A receptor_BMP5	CD4_TRM.CD4_TCM	1	0	CD4_TRM	CD4_TCM	Bladder_cDNA	CD4_TRM	CD4_TCM	CD4_CD4	CD4	CD4
3198	ACVR_1A2A receptor_BMP5	CD4_TRM.CD4_Th1	1	0	CD4_TRM	CD4_Th1	Bladder_cDNA	CD4_TRM	CD4_Th1	CD4_CD4	CD4	CD4
3199	ACVR_1A2A receptor_BMP5	CD4_TRM.CD4_TRM	1	0	CD4_TRM	CD4_TRM	Bladder_cDNA	CD4_TRM	CD4_TRM	CD4_CD4	CD4	CD4
3200	ACVR_1A2A receptor_BMP5	CD4_TRM.CD8_TEFF	1	0	CD4_TRM	CD8_TEFF	Bladder_cDNA	CD4_TRM	CD8_TEFF	CD4_CD8	CD4	CD8
3201	ACVR_1A2A receptor_BMP5	CD4_TRM.CD8_TEM	1	0.034	CD4_TRM	CD8_TEM	Bladder_cDNA	CD4_TRM	CD8_TEM	CD4_CD8	CD4	CD8
3202	ACVR_1A2A receptor_BMP5	CD4_TRM.CD8_TRM	1	0.011	CD4_TRM	CD8_TRM	Bladder_cDNA	CD4_TRM	CD8_TRM	CD4_CD8	CD4	CD8
3203	ACVR_1A2A receptor_BMP5	CD4_TRM.DC	1	0	CD4_TRM	DC	Bladder_cDNA	CD4_TRM	DC	CD4_Myeloid	CD4	Myeloid
3204	ACVR_1A2A receptor_BMP5	CD4_TRM.Epi_FABP4	1	0.008	CD4_TRM	Epi_FABP4	Bladder_cDNA	CD4_TRM	Epi	CD4_Epi	CD4	Epi
3205	ACVR_1A2A receptor_BMP5	CD4_TRM.Fib	1	0.056	CD4_TRM	Fib	Bladder_cDNA	CD4_TRM	Fib	CD4_Fib	CD4	Fib
3206	ACVR_1A2A receptor_BMP5	CD4_TRM.FibSmo	1	0.371	CD4_TRM	FibSmo	Bladder_cDNA	CD4_TRM	FibSmo	CD4_FibSmo	CD4	FibSmo
3207	ACVR_1A2A receptor_BMP5	CD4_TRM.Mac	1	0.01	CD4_TRM	Mac	Bladder_cDNA	CD4_TRM	Mac	CD4_Myeloid	CD4	Myeloid
3208	ACVR_1A2A receptor_BMP5	CD4_TRM.Mon	1	0	CD4_TRM	Mon	Bladder_cDNA	CD4_TRM	Mon	CD4_Myeloid	CD4	Myeloid
3209	ACVR_1A2A receptor_BMP5	CD4_TRM.NK	1	0.022	CD4_TRM	NK	Bladder_cDNA	CD4_TRM	NK	CD4_NK	CD4	NK
3210	ACVR_1A2A receptor_BMP5	CD4_TRM.Smo	1	0.022	CD4_TRM	Smo	Bladder_cDNA	CD4_TRM	Smo	CD4_Smo	CD4	Smo
3211	ACVR_1A2A receptor_BMP5	CD8_TEFF.BEC	1	0	CD8_TEFF	BEC	Bladder_cDNA	CD8_TEFF	BEC	CD8_Endo	CD8	Endo
3212	ACVR_1A2A receptor_BMP5	CD8_TEFF.CD4_TCM	1	0	CD8_TEFF	CD4_TCM	Bladder_cDNA	CD8_TEFF	CD4_TCM	CD8_CD4	CD8	CD4
3213	ACVR_1A2A receptor_BMP5	CD8_TEFF.CD4_Th1	1	0	CD8_TEFF	CD4_Th1	Bladder_cDNA	CD8_TEFF	CD4_Th1	CD8_CD4	CD8	CD4
3214	ACVR_1A2A receptor_BMP5	CD8_TEFF.CD4_TRM	1	0	CD8_TEFF	CD4_TRM	Bladder_cDNA	CD8_TEFF	CD4_TRM	CD8_CD4	CD8	CD4
3215	ACVR_1A2A receptor_BMP5	CD8_TEFF.CD8_TEFF	1	0	CD8_TEFF	CD8_TEFF	Bladder_cDNA	CD8_TEFF	CD8_TEFF	CD8_CD8	CD8	CD8
3216	ACVR_1A2A receptor_BMP5	CD8_TEFF.CD8_TEM	1	0	CD8_TEFF	CD8_TEM	Bladder_cDNA	CD8_TEFF	CD8_TEM	CD8_CD8	CD8	CD8
3217	ACVR_1A2A receptor_BMP5	CD8_TEFF.CD8_TRM	1	0	CD8_TEFF	CD8_TRM	Bladder_cDNA	CD8_TEFF	CD8_TRM	CD8_CD8	CD8	CD8
3218	ACVR_1A2A receptor_BMP5	CD8_TEFF.DC	1	0	CD8_TEFF	DC	Bladder_cDNA	CD8_TEFF	DC	CD8_Myeloid	CD8	Myeloid
3219	ACVR_1A2A receptor_BMP5	CD8_TEFF.Epi_FABP4	1	0	CD8_TEFF	Epi_FABP4	Bladder_cDNA	CD8_TEFF	Epi	CD8_Epi	CD8	Epi
3220	ACVR_1A2A receptor_BMP5	CD8_TEFF.Fib	1	0	CD8_TEFF	Fib	Bladder_cDNA	CD8_TEFF	Fib	CD8_Fib	CD8	Fib
3221	ACVR_1A2A receptor_BMP5	CD8_TEFF.FibSmo	1	0	CD8_TEFF	FibSmo	Bladder_cDNA	CD8_TEFF	FibSmo	CD8_FibSmo	CD8	FibSmo
3222	ACVR_1A2A receptor_BMP5	CD8_TEFF.Mac	1	0	CD8_TEFF	Mac	Bladder_cDNA	CD8_TEFF	Mac	CD8_Myeloid	CD8	Myeloid
3223	ACVR_1A2A receptor_BMP5	CD8_TEFF.Mon	1	0	CD8_TEFF	Mon	Bladder_cDNA	CD8_TEFF	Mon	CD8_Myeloid	CD8	Myeloid
3224	ACVR_1A2A receptor_BMP5	CD8_TEFF.NK	1	0	CD8_TEFF	NK	Bladder_cDNA	CD8_TEFF	NK	CD8_NK	CD8	NK
3225	ACVR_1A2A receptor_BMP5	CD8_TEFF.Smo	1	0	CD8_TEFF	Smo	Bladder_cDNA	CD8_TEFF	Smo	CD8_Smo	CD8	Smo
3226	ACVR_1A2A receptor_BMP5	CD8_TEM.BEC	1	0	CD8_TEM	BEC	Bladder_cDNA	CD8_TEM	BEC	CD8_Endo	CD8	Endo
3227	ACVR_1A2A receptor_BMP5	CD8_TEM.CD4_TCM	1	0	CD8_TEM	CD4_TCM	Bladder_cDNA	CD8_TEM	CD4_TCM	CD8_CD4	CD8	CD4
3228	ACVR_1A2A receptor_BMP5	CD8_TEM.CD4_Th1	1	0	CD8_TEM	CD4_Th1	Bladder_cDNA	CD8_TEM	CD4_Th1	CD8_CD4	CD8	CD4
3229	ACVR_1A2A receptor_BMP5	CD8_TEM.CD4_TRM	1	0	CD8_TEM	CD4_TRM	Bladder_cDNA	CD8_TEM	CD4_TRM	CD8_CD4	CD8	CD4
3230	ACVR_1A2A receptor_BMP5	CD8_TEM.CD8_TEFF	1	0	CD8_TEM	CD8_TEFF	Bladder_cDNA	CD8_TEM	CD8_TEFF	CD8_CD8	CD8	CD8
3231	ACVR_1A2A receptor_BMP5	CD8_TEM.CD8_TEM	1	0	CD8_TEM	CD8_TEM	Bladder_cDNA	CD8_TEM	CD8_TEM	CD8_CD8	CD8	CD8
3232	ACVR_1A2A receptor_BMP5	CD8_TEM.CD8_TRM	1	0	CD8_TEM	CD8_TRM	Bladder_cDNA	CD8_TEM	CD8_TRM	CD8_CD8	CD8	CD8
3233	ACVR_1A2A receptor_BMP5	CD8_TEM.DC	1	0	CD8_TEM	DC	Bladder_cDNA	CD8_TEM	DC	CD8_Myeloid	CD8	Myeloid
3234	ACVR_1A2A receptor_BMP5	CD8_TEM.Epi_FABP4	1	0	CD8_TEM	Epi_FABP4	Bladder_cDNA	CD8_TEM	Epi	CD8_Epi	CD8	Epi
3235	ACVR_1A2A receptor_BMP5	CD8_TEM.Fib	1	0	CD8_TEM	Fib	Bladder_cDNA	CD8_TEM	Fib	CD8_Fib	CD8	Fib
3236	ACVR_1A2A receptor_BMP5	CD8_TEM.FibSmo	1	0	CD8_TEM	FibSmo	Bladder_cDNA	CD8_TEM	FibSmo	CD8_FibSmo	CD8	FibSmo
3237	ACVR_1A2A receptor_BMP5	CD8_TEM.Mac	1	0	CD8_TEM	Mac	Bladder_cDNA	CD8_TEM	Mac	CD8_Myeloid	CD8	Myeloid
3238	ACVR_1A2A receptor_BMP5	CD8_TEM.Mon	1	0	CD8_TEM	Mon	Bladder_cDNA	CD8_TEM	Mon	CD8_Myeloid	CD8	Myeloid
3239	ACVR_1A2A receptor_BMP5	CD8_TEM.NK	1	0	CD8_TEM	NK	Bladder_cDNA	CD8_TEM	NK	CD8_NK	CD8	NK
3240	ACVR_1A2A receptor_BMP5	CD8_TEM.Smo	1	0	CD8_TEM	Smo	Bladder_cDNA	CD8_TEM	Smo	CD8_Smo	CD8	Smo
3241	ACVR_1A2A receptor_BMP5	CD8_TRM.BEC	1	0.015	CD8_TRM	BEC	Bladder_cDNA	CD8_TRM	BEC	CD8_Endo	CD8	Endo
3242	ACVR_1A2A receptor_BMP5	CD8_TRM.CD4_TCM	1	0	CD8_TRM	CD4_TCM	Bladder_cDNA	CD8_TRM	CD4_TCM	CD8_CD4	CD8	CD4
3243	ACVR_1A2A receptor_BMP5	CD8_TRM.CD4_Th1	1	0	CD8_TRM	CD4_Th1	Bladder_cDNA	CD8_TRM	CD4_Th1	CD8_CD4	CD8	CD4
3244	ACVR_1A2A receptor_BMP5	CD8_TRM.CD4_TRM	1	0	CD8_TRM	CD4_TRM	Bladder_cDNA	CD8_TRM	CD4_TRM	CD8_CD4	CD8	CD4
3245	ACVR_1A2A receptor_BMP5	CD8_TRM.CD8_TEFF	1	0	CD8_TRM	CD8_TEFF	Bladder_cDNA	CD8_TRM	CD8_TEFF	CD8_CD8	CD8	CD8
3246	ACVR_1A2A receptor_BMP5	CD8_TRM.CD8_TEM	1	0.035	CD8_TRM	CD8_TEM	Bladder_cDNA	CD8_TRM	CD8_TEM	CD8_CD8	CD8	CD8
3247	ACVR_1A2A receptor_BMP5	CD8_TRM.CD8_TRM	1	0.012	CD8_TRM	CD8_TRM	Bladder_cDNA	CD8_TRM	CD8_TRM	CD8_CD8	CD8	CD8
3248	ACVR_1A2A receptor_BMP5	CD8_TRM.DC	1	0	CD8_TRM	DC	Bladder_cDNA	CD8_TRM	DC	CD8_Myeloid	CD8	Myeloid
3249	ACVR_1A2A receptor_BMP5	CD8_TRM.Epi_FABP4	1	0.009	CD8_TRM	Epi_FABP4	Bladder_cDNA	CD8_TRM	Epi	CD8_Epi	CD8	Epi
3250	ACVR_1A2A receptor_BMP5	CD8_TRM.Fib	1	0.057	CD8_TRM	Fib	Bladder_cDNA	CD8_TRM	Fib	CD8_Fib	CD8	Fib
3251	ACVR_1A2A receptor_BMP5	CD8_TRM.FibSmo	1	0.372	CD8_TRM	FibSmo	Bladder_cDNA	CD8_TRM	FibSmo	CD8_FibSmo	CD8	FibSmo
3252	ACVR_1A2A receptor_BMP5	CD8_TRM.Mac	1	0.011	CD8_TRM	Mac	Bladder_cDNA	CD8_TRM	Mac	CD8_Myeloid	CD8	Myeloid
3253	ACVR_1A2A receptor_BMP5	CD8_TRM.Mon	1	0	CD8_TRM	Mon	Bladder_cDNA	CD8_TRM	Mon	CD8_Myeloid	CD8	Myeloid
3254	ACVR_1A2A receptor_BMP5	CD8_TRM.NK	1	0.023	CD8_TRM	NK	Bladder_cDNA	CD8_TRM	NK	CD8_NK	CD8	NK
3255	ACVR_1A2A receptor_BMP5	CD8_TRM.Smo	1	0.023	CD8_TRM	Smo	Bladder_cDNA	CD8_TRM	Smo	CD8_Smo	CD8	Smo
3256	ACVR_1A2A receptor_BMP5	DC.BEC	1	0.022	DC	BEC	Bladder_cDNA	DC	BEC	Myeloid_Endo	Myeloid	Endo
3257	ACVR_1A2A receptor_BMP5	DC.CD4_TCM	1	0	DC	CD4_TCM	Bladder_cDNA	DC	CD4_TCM	Myeloid_CD4	Myeloid	CD4
3258	ACVR_1A2A receptor_BMP5	DC.CD4_Th1	1	0	DC	CD4_Th1	Bladder_cDNA	DC	CD4_Th1	Myeloid_CD4	Myeloid	CD4
3259	ACVR_1A2A receptor_BMP5	DC.CD4_TRM	1	0	DC	CD4_TRM	Bladder_cDNA	DC	CD4_TRM	Myeloid_CD4	Myeloid	CD4
3260	ACVR_1A2A receptor_BMP5	DC.CD8_TEFF	1	0	DC	CD8_TEFF	Bladder_cDNA	DC	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
3261	ACVR_1A2A receptor_BMP5	DC.CD8_TEM	1	0.042	DC	CD8_TEM	Bladder_cDNA	DC	CD8_TEM	Myeloid_CD8	Myeloid	CD8
3262	ACVR_1A2A receptor_BMP5	DC.CD8_TRM	1	0.019	DC	CD8_TRM	Bladder_cDNA	DC	CD8_TRM	Myeloid_CD8	Myeloid	CD8
3263	ACVR_1A2A receptor_BMP5	DC.DC	1	0	DC	DC	Bladder_cDNA	DC	DC	Myeloid_Myeloid	Myeloid	Myeloid
3264	ACVR_1A2A receptor_BMP5	DC.Epi_FABP4	1	0.016	DC	Epi_FABP4	Bladder_cDNA	DC	Epi	Myeloid_Epi	Myeloid	Epi
3265	ACVR_1A2A receptor_BMP5	DC.Fib	1	0.065	DC	Fib	Bladder_cDNA	DC	Fib	Myeloid_Fib	Myeloid	Fib
3266	ACVR_1A2A receptor_BMP5	DC.FibSmo	1	0.379	DC	FibSmo	Bladder_cDNA	DC	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
3267	ACVR_1A2A receptor_BMP5	DC.Mac	1	0.018	DC	Mac	Bladder_cDNA	DC	Mac	Myeloid_Myeloid	Myeloid	Myeloid
3268	ACVR_1A2A receptor_BMP5	DC.Mon	1	0	DC	Mon	Bladder_cDNA	DC	Mon	Myeloid_Myeloid	Myeloid	Myeloid
3269	ACVR_1A2A receptor_BMP5	DC.NK	1	0.03	DC	NK	Bladder_cDNA	DC	NK	Myeloid_NK	Myeloid	NK
3270	ACVR_1A2A receptor_BMP5	DC.Smo	1	0.03	DC	Smo	Bladder_cDNA	DC	Smo	Myeloid_Smo	Myeloid	Smo
3271	ACVR_1A2A receptor_BMP5	Epi_FABP4.BEC	1	0.037	Epi_FABP4	BEC	Bladder_cDNA	Epi	BEC	Epi_Endo	Epi	Endo
3272	ACVR_1A2A receptor_BMP5	Epi_FABP4.CD4_TCM	1	0	Epi_FABP4	CD4_TCM	Bladder_cDNA	Epi	CD4_TCM	Epi_CD4	Epi	CD4
3273	ACVR_1A2A receptor_BMP5	Epi_FABP4.CD4_Th1	1	0	Epi_FABP4	CD4_Th1	Bladder_cDNA	Epi	CD4_Th1	Epi_CD4	Epi	CD4
3274	ACVR_1A2A receptor_BMP5	Epi_FABP4.CD4_TRM	1	0	Epi_FABP4	CD4_TRM	Bladder_cDNA	Epi	CD4_TRM	Epi_CD4	Epi	CD4
3275	ACVR_1A2A receptor_BMP5	Epi_FABP4.CD8_TEFF	1	0	Epi_FABP4	CD8_TEFF	Bladder_cDNA	Epi	CD8_TEFF	Epi_CD8	Epi	CD8
3276	ACVR_1A2A receptor_BMP5	Epi_FABP4.CD8_TEM	1	0.057	Epi_FABP4	CD8_TEM	Bladder_cDNA	Epi	CD8_TEM	Epi_CD8	Epi	CD8
3277	ACVR_1A2A receptor_BMP5	Epi_FABP4.CD8_TRM	1	0.034	Epi_FABP4	CD8_TRM	Bladder_cDNA	Epi	CD8_TRM	Epi_CD8	Epi	CD8
3278	ACVR_1A2A receptor_BMP5	Epi_FABP4.DC	1	0	Epi_FABP4	DC	Bladder_cDNA	Epi	DC	Epi_Myeloid	Epi	Myeloid
3279	ACVR_1A2A receptor_BMP5	Epi_FABP4.Epi_FABP4	1	0.031	Epi_FABP4	Epi_FABP4	Bladder_cDNA	Epi	Epi	Epi_Epi	Epi	Epi
3280	ACVR_1A2A receptor_BMP5	Epi_FABP4.Fib	1	0.079	Epi_FABP4	Fib	Bladder_cDNA	Epi	Fib	Epi_Fib	Epi	Fib
3281	ACVR_1A2A receptor_BMP5	Epi_FABP4.FibSmo	1	0.394	Epi_FABP4	FibSmo	Bladder_cDNA	Epi	FibSmo	Epi_FibSmo	Epi	FibSmo
3282	ACVR_1A2A receptor_BMP5	Epi_FABP4.Mac	1	0.033	Epi_FABP4	Mac	Bladder_cDNA	Epi	Mac	Epi_Myeloid	Epi	Myeloid
3283	ACVR_1A2A receptor_BMP5	Epi_FABP4.Mon	1	0	Epi_FABP4	Mon	Bladder_cDNA	Epi	Mon	Epi_Myeloid	Epi	Myeloid
3284	ACVR_1A2A receptor_BMP5	Epi_FABP4.NK	1	0.045	Epi_FABP4	NK	Bladder_cDNA	Epi	NK	Epi_NK	Epi	NK
3285	ACVR_1A2A receptor_BMP5	Epi_FABP4.Smo	1	0.045	Epi_FABP4	Smo	Bladder_cDNA	Epi	Smo	Epi_Smo	Epi	Smo
3286	ACVR_1A2A receptor_BMP5	Fib.BEC	1	0.045	Fib	BEC	Bladder_cDNA	Fib	BEC	Fib_Endo	Fib	Endo
3287	ACVR_1A2A receptor_BMP5	Fib.CD4_TCM	1	0	Fib	CD4_TCM	Bladder_cDNA	Fib	CD4_TCM	Fib_CD4	Fib	CD4
3288	ACVR_1A2A receptor_BMP5	Fib.CD4_Th1	1	0	Fib	CD4_Th1	Bladder_cDNA	Fib	CD4_Th1	Fib_CD4	Fib	CD4
3289	ACVR_1A2A receptor_BMP5	Fib.CD4_TRM	1	0	Fib	CD4_TRM	Bladder_cDNA	Fib	CD4_TRM	Fib_CD4	Fib	CD4
3290	ACVR_1A2A receptor_BMP5	Fib.CD8_TEFF	1	0	Fib	CD8_TEFF	Bladder_cDNA	Fib	CD8_TEFF	Fib_CD8	Fib	CD8
3291	ACVR_1A2A receptor_BMP5	Fib.CD8_TEM	1	0.065	Fib	CD8_TEM	Bladder_cDNA	Fib	CD8_TEM	Fib_CD8	Fib	CD8
3292	ACVR_1A2A receptor_BMP5	Fib.CD8_TRM	1	0.042	Fib	CD8_TRM	Bladder_cDNA	Fib	CD8_TRM	Fib_CD8	Fib	CD8
3293	ACVR_1A2A receptor_BMP5	Fib.DC	1	0	Fib	DC	Bladder_cDNA	Fib	DC	Fib_Myeloid	Fib	Myeloid
3294	ACVR_1A2A receptor_BMP5	Fib.Epi_FABP4	1	0.039	Fib	Epi_FABP4	Bladder_cDNA	Fib	Epi	Fib_Epi	Fib	Epi
3295	ACVR_1A2A receptor_BMP5	Fib.Fib	1	0.087	Fib	Fib	Bladder_cDNA	Fib	Fib	Fib_Fib	Fib	Fib
3296	ACVR_1A2A receptor_BMP5	Fib.FibSmo	1	0.402	Fib	FibSmo	Bladder_cDNA	Fib	FibSmo	Fib_FibSmo	Fib	FibSmo
3297	ACVR_1A2A receptor_BMP5	Fib.Mac	1	0.041	Fib	Mac	Bladder_cDNA	Fib	Mac	Fib_Myeloid	Fib	Myeloid
3298	ACVR_1A2A receptor_BMP5	Fib.Mon	1	0	Fib	Mon	Bladder_cDNA	Fib	Mon	Fib_Myeloid	Fib	Myeloid
3299	ACVR_1A2A receptor_BMP5	Fib.NK	1	0.053	Fib	NK	Bladder_cDNA	Fib	NK	Fib_NK	Fib	NK
3300	ACVR_1A2A receptor_BMP5	Fib.Smo	1	0.053	Fib	Smo	Bladder_cDNA	Fib	Smo	Fib_Smo	Fib	Smo
3301	ACVR_1A2A receptor_BMP5	FibSmo.BEC	1	0.034	FibSmo	BEC	Bladder_cDNA	FibSmo	BEC	FibSmo_Endo	FibSmo	Endo
3302	ACVR_1A2A receptor_BMP5	FibSmo.CD4_TCM	1	0	FibSmo	CD4_TCM	Bladder_cDNA	FibSmo	CD4_TCM	FibSmo_CD4	FibSmo	CD4
3303	ACVR_1A2A receptor_BMP5	FibSmo.CD4_Th1	1	0	FibSmo	CD4_Th1	Bladder_cDNA	FibSmo	CD4_Th1	FibSmo_CD4	FibSmo	CD4
3304	ACVR_1A2A receptor_BMP5	FibSmo.CD4_TRM	1	0	FibSmo	CD4_TRM	Bladder_cDNA	FibSmo	CD4_TRM	FibSmo_CD4	FibSmo	CD4
3305	ACVR_1A2A receptor_BMP5	FibSmo.CD8_TEFF	1	0	FibSmo	CD8_TEFF	Bladder_cDNA	FibSmo	CD8_TEFF	FibSmo_CD8	FibSmo	CD8
3306	ACVR_1A2A receptor_BMP5	FibSmo.CD8_TEM	1	0.054	FibSmo	CD8_TEM	Bladder_cDNA	FibSmo	CD8_TEM	FibSmo_CD8	FibSmo	CD8
3307	ACVR_1A2A receptor_BMP5	FibSmo.CD8_TRM	1	0.031	FibSmo	CD8_TRM	Bladder_cDNA	FibSmo	CD8_TRM	FibSmo_CD8	FibSmo	CD8
3308	ACVR_1A2A receptor_BMP5	FibSmo.DC	1	0	FibSmo	DC	Bladder_cDNA	FibSmo	DC	FibSmo_Myeloid	FibSmo	Myeloid
3309	ACVR_1A2A receptor_BMP5	FibSmo.Epi_FABP4	1	0.028	FibSmo	Epi_FABP4	Bladder_cDNA	FibSmo	Epi	FibSmo_Epi	FibSmo	Epi
3310	ACVR_1A2A receptor_BMP5	FibSmo.Fib	1	0.076	FibSmo	Fib	Bladder_cDNA	FibSmo	Fib	FibSmo_Fib	FibSmo	Fib
3311	ACVR_1A2A receptor_BMP5	FibSmo.FibSmo	1	0.391	FibSmo	FibSmo	Bladder_cDNA	FibSmo	FibSmo	FibSmo_FibSmo	FibSmo	FibSmo
3312	ACVR_1A2A receptor_BMP5	FibSmo.Mac	1	0.03	FibSmo	Mac	Bladder_cDNA	FibSmo	Mac	FibSmo_Myeloid	FibSmo	Myeloid
3313	ACVR_1A2A receptor_BMP5	FibSmo.Mon	1	0	FibSmo	Mon	Bladder_cDNA	FibSmo	Mon	FibSmo_Myeloid	FibSmo	Myeloid
3314	ACVR_1A2A receptor_BMP5	FibSmo.NK	1	0.042	FibSmo	NK	Bladder_cDNA	FibSmo	NK	FibSmo_NK	FibSmo	NK
3315	ACVR_1A2A receptor_BMP5	FibSmo.Smo	1	0.042	FibSmo	Smo	Bladder_cDNA	FibSmo	Smo	FibSmo_Smo	FibSmo	Smo
3316	ACVR_1A2A receptor_BMP5	Mac.BEC	1	0.034	Mac	BEC	Bladder_cDNA	Mac	BEC	Myeloid_Endo	Myeloid	Endo
3317	ACVR_1A2A receptor_BMP5	Mac.CD4_TCM	1	0	Mac	CD4_TCM	Bladder_cDNA	Mac	CD4_TCM	Myeloid_CD4	Myeloid	CD4
3318	ACVR_1A2A receptor_BMP5	Mac.CD4_Th1	1	0	Mac	CD4_Th1	Bladder_cDNA	Mac	CD4_Th1	Myeloid_CD4	Myeloid	CD4
3319	ACVR_1A2A receptor_BMP5	Mac.CD4_TRM	1	0	Mac	CD4_TRM	Bladder_cDNA	Mac	CD4_TRM	Myeloid_CD4	Myeloid	CD4
3320	ACVR_1A2A receptor_BMP5	Mac.CD8_TEFF	1	0	Mac	CD8_TEFF	Bladder_cDNA	Mac	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
3321	ACVR_1A2A receptor_BMP5	Mac.CD8_TEM	1	0.053	Mac	CD8_TEM	Bladder_cDNA	Mac	CD8_TEM	Myeloid_CD8	Myeloid	CD8
3322	ACVR_1A2A receptor_BMP5	Mac.CD8_TRM	1	0.03	Mac	CD8_TRM	Bladder_cDNA	Mac	CD8_TRM	Myeloid_CD8	Myeloid	CD8
3323	ACVR_1A2A receptor_BMP5	Mac.DC	1	0	Mac	DC	Bladder_cDNA	Mac	DC	Myeloid_Myeloid	Myeloid	Myeloid
3324	ACVR_1A2A receptor_BMP5	Mac.Epi_FABP4	1	0.027	Mac	Epi_FABP4	Bladder_cDNA	Mac	Epi	Myeloid_Epi	Myeloid	Epi
3325	ACVR_1A2A receptor_BMP5	Mac.Fib	1	0.076	Mac	Fib	Bladder_cDNA	Mac	Fib	Myeloid_Fib	Myeloid	Fib
3326	ACVR_1A2A receptor_BMP5	Mac.FibSmo	1	0.391	Mac	FibSmo	Bladder_cDNA	Mac	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
3327	ACVR_1A2A receptor_BMP5	Mac.Mac	1	0.029	Mac	Mac	Bladder_cDNA	Mac	Mac	Myeloid_Myeloid	Myeloid	Myeloid
